txn_id,event_id,entity_id,date,description,item_id,price,qty,debit_acct,credit_acct,amount
958,958,1,2016-04-18,LOAN INTEREST,,43.21,1,Education Interest,Chequing,43.21
959,959,1,2016-04-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
960,960,1,2016-04-18,APL* ITUNES.COM/BILL 800-676-2775 ON | (App for 7zip files on Mac OS),,3.21,1,Mac,Visa,3.21
961,961,1,2016-04-18,INTEREST PAYMENT | 35.99,,0,1,Student Credit,Info,0
962,962,1,2016-04-18,LOANPROTECTOR INSURANCE PREMIUM | 7.22,,0,1,Student Credit,Info,0
963,963,1,2016-04-19,KOREA GARDEN | IDP PURCHASE - 9529,,7,1,Lunch,Chequing,7
964,964,1,2016-04-20,THAI EXPRESS | IDP PURCHASE - 9711,,10.9,1,Lunch,Chequing,10.9
965,965,1,2016-04-21,KOREA GARDEN | IDP PURCHASE - 5872,,7,1,Lunch,Chequing,7
966,966,1,2016-04-21,C-IDP PURCHASE-4504 | NSLC #2120 (One Heineken to watch hockey game with Justin),,3.88,1,Liquor,Chequing,3.88
967,967,1,2016-04-22,THAI EXPRESS | IDP PURCHASE - 1247,,10.9,1,Lunch,Chequing,10.9
968,968,1,2016-04-22,CLEVE'S SPORTIN | IDP PURCHASE - 3460 (Basketball hand pump),,14.94,1,Gear,Chequing,14.94
969,969,1,2016-04-22,Payment | WWW PAYMENT - 4044 TELUS MOBILIT,,121.7,1,Cellphone,Chequing,121.7
970,970,1,2016-04-22,C-IDP PURCHASE-7318 | MCDONALD'S #565,,12.17,1,Fast Food,Chequing,12.17
971,971,1,2016-04-25,KOREA GARDEN | IDP PURCHASE - 4189,,7,1,Lunch,Chequing,7
972,972,1,2016-04-25,PAVIA - ESPRESS | IDP PURCHASE - 5073 (New cafe that opened in the NS Art Museum),,10.14,1,Lunch,Chequing,10.14
973,973,1,2016-04-25,SOBEYS #574 | IDP PURCHASE - 4626,,30.1,1,Food,Chequing,30.1
974,974,1,2016-04-25,OnStar 888-466-7827 ON | (For Sabina's car's GPS - Not reimbursed),,1.84,1,Girls,Visa,1.84
975,975,1,2016-04-26,C-IDP PURCHASE-4627 | MCDONALD'S #404,,13.54,1,Fast Food,Chequing,13.54
976,976,1,2016-04-26,CASINO TAXI 2 HALIFAX NS | (Taxi home from work on rainy day),,8.62,1,Other Leisure,Visa,8.62
977,977,1,2016-04-27,THAI EXPRESS | IDP PURCHASE - 4662,,10.9,1,Lunch,Chequing,10.9
978,978,1,2016-04-28,KOREA GARDEN | IDP PURCHASE - 5423,,7,1,Lunch,Chequing,7
979,979,1,2016-04-28,SOBEYS #574 | IDP PURCHASE - 7414,,64.85,1,Food,Chequing,64.85
980,980,1,2016-04-29,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
981,981,1,2016-04-29,Transfer | WWW TRANSFER - 0191,,674.76,1,Transfer,Chequing,674.76
982,982,1,2016-04-29,PAYMENT - THANK YOU / PAIEMENT - MERCI,,674.76,1,Visa,Transfer,674.76
983,983,1,2016-04-29,Spotify 283156874085-1 Stockholm,,11.49,1,Spotify,Visa,11.49
984,984,1,2016-04-29,LOAN INTEREST,,47.27,1,Leisure Interest,Chequing,47.27
985,985,1,2016-05-01,Payment | WWW PAYMENT - 4463 N.S. POWER IN (Actually paid on 2015-05-29 but wanted it in proper month),,64.7,1,Power,Chequing,64.7
986,986,1,2016-05-01,FINBARS IRISH PUB DARTMOUTH NS,,61.55,1,Restaraunt,Visa,61.55
987,987,1,2016-05-01,STARBUCKS 946 DARTMOUTH NS,,10.24,1,Fast Food,Visa,10.24
988,988,1,2016-05-01,ESSO 6020 YOUNG STREET ESHALIFAX NS | (With small car wash),,22.18,1,Fuel,Visa,22.18
989,989,1,2016-05-01,ANNUAL FEE,,120,1,Credit Card Fee,Visa,120
990,990,1,2016-05-02,SCOTIA GOLF INS | IDP PURCHASE - 8492 (Driving range with Mark),,8,1,Activities,Chequing,8
991,991,1,2016-05-02,MANHATTAN PIZZA | IDP PURCHASE - 1530,,8.57,1,Delivery,Chequing,8.57
992,992,1,2016-05-02,Withdrawal | PTB WD --- HA802374 (Bar with Citco guys after comedy night),,60,1,Bar,Chequing,60
993,993,1,2016-05-02,Withdrawal | PTB WD --- 10546139 (Bar with Citco guys - withdrew from gray machine in Boomers),,42,1,Bar,Chequing,42
994,994,1,2016-05-02,"Withdrawal | PTB WD --- 10546138 (Left over money from bar night - $10 used for casual pay, $20 given to homeless guy I always see)",,42,1,Other Leisure,Chequing,42
995,995,1,2016-05-02,INTERAC-SC-6138 | (Due to using ATM in Boomers),,1.5,1,Bar,Chequing,1.5
996,996,1,2016-05-02,INTERAC-SC-6139 | (Due to using ATM in Boomers),,1.5,1,Bar,Chequing,1.5
997,997,1,2016-05-02,C-IDP PURCHASE-8989 | MCDONALD'S #314 (After night downtown),,12.18,1,Fast Food,Chequing,12.18
998,998,1,2016-05-02,DEPOSIT INTEREST,,0.93,1,Savings,Interest,0.93
999,999,1,2016-05-02,INTEREST PAYMENT | 47.27,,0,1,Credit Line,Info,0
1000,1000,1,2016-05-03,WWW TFR MIN0-07769 | LoC,,20,1,Transfer,Credit Line,20
1001,1001,1,2016-05-03,Transfer | WWW TRANSFER - 7769,,20,1,Chequing,Transfer,20
1002,1002,1,2016-05-03,WWW TFR MIN0-00179 | LoC,,100,1,Transfer,Credit Line,100
1003,1003,1,2016-05-03,Transfer | WWW TRANSFER - 0179,,100,1,Chequing,Transfer,100
1004,1004,1,2016-05-03,KOREA GARDEN | IDP PURCHASE - 6913,,7,1,Lunch,Chequing,7
1005,1005,1,2016-05-03,SOBEYS #574 | IDP PURCHASE - 1932,,8.99,1,Food,Chequing,8.99
1006,1006,1,2016-05-04,CHEQUE - # 074,,50,1,Home Parking,Chequing,50
1007,1007,1,2016-05-04,CHEQUE - # 066,,875,1,Rent,Chequing,875
1008,1008,1,2016-05-04,C-IDP PURCHASE-6013 | ANNA'S CAFE &amp; G,,8.8,1,Lunch,Chequing,8.8
1009,1009,1,2016-05-05,THAI EXPRESS | IDP PURCHASE - 4187,,10.33,1,Lunch,Chequing,10.33
1010,1010,1,2016-05-05,LAWTON DRUGS 144 HALIFAX NS,,20,1,Bus,Visa,20
1011,1011,1,2016-05-05,LAWTON DRUGS 144 HALIFAX NS | (Advil for at work - items?),,16.36,1,Other Leisure,Visa,16.36
1012,1012,1,2016-05-06,NSLC #2180 HALIFAX NS | (Beer and wine for Jeremy's get-together),,31.48,1,Liquor,Visa,31.48
1013,1013,1,2016-05-06,HAMACHI HOUSE FINE JAP HALIFAX NS | (Sushi for lunch with Justin - had beer so not categorized as lunch),,35.78,1,Restaraunt,Visa,35.78
1014,1014,1,2016-05-07,MCDONALD'S #29712 HALIFAX NS,,6.43,1,Lunch,Visa,6.43
1015,1015,1,2016-05-07,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1016,1016,1,2016-05-08,APL* ITUNES.COM/BILL 800-676-2775 ON | (Mother's day gift for Mom),,20,1,Marian,Visa,20
1017,1017,1,2016-05-09,KOREA GARDEN | IDP PURCHASE - 9762,,7,1,Lunch,Chequing,7
1018,1018,1,2016-05-09,SOBEYS 574 QPS HALIFAX NS,,116.51,1,Food,Visa,116.51
1019,1019,1,2016-05-10,KOREA GARDEN | IDP PURCHASE - 0265,,7,1,Lunch,Chequing,7
1020,1020,1,2016-05-11,C-IDP PURCHASE-1330 | MCDONALD'S #404,,8.03,1,Lunch,Chequing,8.03
1021,1021,1,2016-05-12,C-IDP PURCHASE-6790 | MCDONALD'S #404,,8.84,1,Lunch,Chequing,8.84
1022,1022,1,2016-05-13,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1023,1023,1,2016-05-13,C-IDP PURCHASE-7313 | MCDONALD'S #404,,16.89,1,Lunch,Chequing,16.89
1024,1024,1,2016-05-14,NETFLIX.COM 866-716-0414 ON,,7.99,1,Netflix,Visa,7.99
1025,1025,1,2016-05-16,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1026,1026,1,2016-05-16,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1027,1027,1,2016-05-16,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1028,1028,1,2016-05-16,Payment | WWW PAYMENT - 2325 EASTLINK,,112.64,1,Internet,Chequing,112.64
1029,1029,1,2016-05-16,LOAN INTEREST,,36.67,1,Education Interest,Chequing,36.67
1030,1030,1,2016-05-16,INTEREST PAYMENT | 30.54,,0,1,Student Credit,Info,0
1031,1031,1,2016-05-16,LOANPROTECTOR INSURANCE PREMIUM | 6.13,,0,1,Student Credit,Info,0
1032,1032,1,2016-05-17,KOREA GARDEN | IDP PURCHASE - 1633,,7,1,Lunch,Chequing,7
1033,1033,1,2016-05-17,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1034,1034,1,2016-05-18,THAI EXPRESS | IDP PURCHASE - 5742,,10.9,1,Lunch,Chequing,10.9
1035,1035,1,2016-05-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1036,1036,1,2016-05-19,THE OLD TRIANGL | IDP PURCHASE - 7211 (With Justin after work - I got the Pastie),,32.21,1,Restaraunt,Chequing,32.21
1037,1037,1,2016-05-20,C-IDP PURCHASE-0123 | ANNA'S CAFE &amp; G,,7.99,1,Lunch,Chequing,7.99
1038,1038,1,2016-05-22,WATERFRONT DEVELOPMENT COHALIFAX NS | (Citco weekend testing - it was raining),,12.1,1,Parking,Visa,12.1
1039,1039,1,2016-05-22,URBAN OUTFITTERS #1023 HALIFAX NS | (Long sleeve dark blue shirt),,48.3,1,Clothing,Visa,48.3
1040,1040,1,2016-05-24,KOREA GARDEN | IDP PURCHASE - 0400,,7,1,Lunch,Chequing,7
1041,1041,1,2016-05-24,SOBEYS #574 | IDP PURCHASE - 0637 (Take home pizza),,8.99,1,Food,Chequing,8.99
1042,1042,1,2016-05-24,TWO IF BY THE S | IDP PURCHASE - 9434,,9.75,1,Lunch,Chequing,9.75
1043,1043,1,2016-05-24,ALEXANDRA'S PIZ | IDP PURCHASE - 6404,,11.5,1,Delivery,Chequing,11.5
1044,1044,1,2016-05-24,ELLE'S BISTRO | IDP PURCHASE - 6246 (Citco weekend testing - Had breakfast on my own),,13.12,1,Restaraunt,Chequing,13.12
1045,1045,1,2016-05-24,Payment | WWW PAYMENT - 8853 TELUS MOBILIT,,126.24,1,Cellphone,Chequing,126.24
1046,1046,1,2016-05-25,SMOKES POUTINER | IDP PURCHASE - 2986,,12.63,1,Lunch,Chequing,12.63
1047,1047,1,2016-05-26,KOREA GARDEN | IDP PURCHASE - 3661,,7,1,Lunch,Chequing,7
1048,1048,1,2016-05-26,OASIS PUB &amp; EATERY HALIFAX NS | (Got 15 wings and a beer on my own on the way home from late work day),,14.46,1,Bar,Visa,14.46
1049,1049,1,2016-05-27,C-IDP PURCHASE-2600 | GIGANTIC VIDEO (Doritos),,4.93,1,Snacks,Chequing,4.93
1050,1050,1,2016-05-27,C-IDP PURCHASE-1556 | TIM HORTONS #17,,5.74,1,Lunch,Chequing,5.74
1051,1051,1,2016-05-28,THE MIDDLE SPOON DESSERTEHALIFAX NS,,97.69,1,Restaraunt,Visa,97.69
1052,1052,1,2016-05-29,Spotify P002546095 Stockholm,,11.49,1,Spotify,Visa,11.49
1053,1053,1,2016-05-29,PAVIA - ESPRESSO BAR &amp; CAHALIFAX NS,,14.96,1,Fast Food,Visa,14.96
1054,1054,1,2016-05-30,Transfer | WWW TRANSFER - 4832 (Payment from parents for Kindle they gave me for Christmas),,120,1,Chequing,Parents,120
1055,1055,1,2016-05-30,JUST US| COFFEE | IDP PURCHASE - 7524,,5.14,1,Fast Food,Chequing,5.14
1056,1056,1,2016-05-30,SILVER DRAGON R | IDP PURCHASE - 7346,,34.82,1,Delivery,Chequing,34.82
1057,1057,1,2016-05-30,C-IDP PURCHASE-9826 | MCDONALD'S #297,,10.21,1,Fast Food,Chequing,10.21
1058,1058,1,2016-05-30,LOAN INTEREST,,40.64,1,Leisure Interest,Chequing,40.64
1059,1059,1,2016-05-30,APL* ITUNES.COM/BILL 800-676-2775 ON | (In App Purchase for Transit 360 to remove ads),,3.21,1,iOS,Visa,3.21
1060,1060,1,2016-05-30,CITY MAZDA HALIFAX NS | (Change tires and semi-annual checkup),,126.39,1,Car Maintenance,Visa,126.39
1061,1061,1,2016-05-30,INTEREST PAYMENT | 40.64,,0,1,Credit Line,Info,0
1063,1063,1,2016-05-30,PAYMENT - THANK YOU / PAIEMENT - MERCI,,790.32,1,Visa,Transfer,790.32
1062,1062,1,2016-05-31,Transfer | WWW TRANSFER - 3745,,790.32,1,Transfer,Chequing,790.32
1064,1064,1,2016-05-31,WWW TFR MIN0-06202 | LoC,,800,1,Transfer,Credit Line,800
1065,1065,1,2016-05-31,Transfer | WWW TRANSFER - 6202,,800,1,Chequing,Transfer,800
1066,1066,1,2016-05-31,SOBEYS #574 | IDP PURCHASE - 9110,,44.51,1,Food,Chequing,44.51
1067,1067,1,2016-05-31,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1068,1068,1,2016-06-01,SMOKES POUTINER | IDP PURCHASE - 3661,,11.49,1,Lunch,Chequing,11.49
1069,1069,1,2016-06-01,DEPOSIT INTEREST,,0.96,1,Savings,Interest,0.96
1070,1070,1,2016-06-02,KOREA GARDEN | IDP PURCHASE - 4746,,7,1,Lunch,Chequing,7
1071,1071,1,2016-06-02,PAYROLL DEPOSIT | CITCO (CANADA) (Tuition Reimbursement),,7705,1,Chequing,Bonus,7705
1072,1072,1,2016-06-02,CASH WITHDRAWAL | BR TO BR - 0003,,45,1,Laundry,Chequing,45
1073,1073,1,2016-06-02,CASH WITHDRAWAL | BR TO BR - 0003 ($10 for casual pay and $5 for Angus pizza - split with above),,15,1,Other Leisure,Chequing,15
1074,1074,1,2016-06-02,GBS MOBILITY SCOTIA SQUARHALIFAX NS | (iPhone SE on 2 year contract),,149.5,1,Electronics,Visa,149.5
1075,1075,1,2016-06-03,CHEQUE - # 075,,50,1,Home Parking,Chequing,50
1076,1076,1,2016-06-03,CHEQUE - # 067,,875,1,Rent,Chequing,875
1077,1077,1,2016-06-03,Loan Pmt | WWW LOAN PMT - 9584,,7705,1,Transfer,Chequing,7705
1078,1078,1,2016-06-03,C-IDP PURCHASE-4140 | TIM HORTONS #04,,3.63,1,Fast Food,Chequing,3.63
1079,1079,1,2016-06-03,PURCHASE INTEREST 19.99%,,8.41,1,Leisure Interest,Visa,8.41
1080,1080,1,2016-06-03,WWW PMT MIN0-09584,,7705,1,Student Credit,Transfer,7705
1081,1081,1,2016-06-05,KRAVE BURGER HALIFAX NS,,19.3,1,Fast Food,Visa,19.3
1082,1082,1,2016-06-06,PAVIA - ESPRESS | IDP PURCHASE - 3371,,5.29,1,Fast Food,Chequing,5.29
1083,1083,1,2016-06-06,Loan Pmt | WWW LOAN PMT - 1242,,700,1,Transfer,Chequing,700
1084,1084,1,2016-06-06,C-IDP PURCHASE-9741 | ANNA'S CAFE &amp; G,,9.49,1,Lunch,Chequing,9.49
1085,1085,1,2016-06-06,PIZZA DELIGHT (FRAN) HALIFAX NS,,21.13,1,Fast Food,Visa,21.13
1086,1086,1,2016-06-06,WWW PMT MIN0-01242 | LoC,,700,1,Credit Line,Transfer,700
1087,1087,1,2016-06-08,KRAVE BURGER | IDP PURCHASE - 1312,,13.07,1,Fast Food,Chequing,13.07
1088,1088,1,2016-06-08,LAWTON DRUGS #1 | IDP PURCHASE - 5280,,20,1,Bus,Chequing,20
1089,1089,1,2016-06-09,KOREA GARDEN | IDP PURCHASE - 6507,,7,1,Lunch,Chequing,7
1090,1090,1,2016-06-09,SQ *SAILOR BUP'S BARBERSHHalifax NS,,23,1,Haircut,Visa,23
1091,1091,1,2016-06-10,Payment | WWW PAYMENT - 3839 (Reimbursement to Jeremy for Warcraft movie),,20,1,Activities,Chequing,20
1092,1092,1,2016-06-10,C-IDP PURCHASE-7863 | TIM HORTONS #04,,4.47,1,Lunch,Chequing,4.47
1093,1093,1,2016-06-09,BOSTON PIZZA # 900 HALIFAX NS | (With Jeremy before movie),,44.71,1,Bar,Visa,44.71
1094,1094,1,2016-06-10,ELLE'S BISTRO HALIFAX NS | (With Jeremy),,9.46,1,Lunch,Visa,9.46
1095,1095,1,2016-06-10,KRAVE BURGER HALIFAX NS,,12.98,1,Fast Food,Visa,12.98
1096,1096,1,2016-06-11,GOODWOOD FAMILY GOLF CENTGOOD WOOD NS | (Driving range with Mark and Justin),,13,1,Activities,Visa,13
1097,1097,1,2016-06-13,C-IDP PURCHASE-4317 | GIGANTIC VIDEO,,4.93,1,Snacks,Chequing,4.93
1098,1098,1,2016-06-13,SMOKES POUTINERIE QUEENS HALIFAX NS,,12.63,1,Lunch,Visa,12.63
1099,1099,1,2016-06-13,SOBEYS 574 QPS HALIFAX NS,,49.45,1,Food,Visa,49.45
1100,1100,1,2016-06-14,NETFLIX.COM 866-716-0414 ON,,7.99,1,Netflix,Visa,7.99
1101,1101,1,2016-06-14,ANNA'S CAFE &amp; GRILL HALIFAX NS,,9.78,1,Lunch,Visa,9.78
1102,1102,1,2016-06-15,SUBWAY # 11244 | IDP PURCHASE - 7030,,11.21,1,Lunch,Chequing,11.21
1103,1103,1,2016-06-15,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1104,1104,1,2016-06-15,CASH WITHDRAWAL | BR TO BR - 0003 (Euro 2016 Soccer pool cash),,10,1,Other Leisure,Chequing,10
1105,1105,1,2016-06-15,C-IDP PURCHASE-1760 | SOBEYS #574 (Tide),,18.96,1,Food,Chequing,18.96
1106,1106,1,2016-06-16,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1107,1107,1,2016-06-16,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1108,1108,1,2016-06-16,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1109,1109,1,2016-06-16,C-IDP PURCHASE-8056 | PETE'S TO-GO-GO (With Justin),,9.2,1,Lunch,Chequing,9.2
1110,1110,1,2016-06-16,LOAN INTEREST,,30.08,1,Education Interest,Chequing,30.08
1111,1111,1,2016-06-16,INTEREST PAYMENT | 25.05,,0,1,Student Credit,Info,0
1112,1112,1,2016-06-16,LOANPROTECTOR INSURANCE PREMIUM | 5.03,,0,1,Student Credit,Info,0
1113,1113,1,2016-06-17,THE BATTERED FI | IDP PURCHASE - 3302,,7.94,1,Lunch,Chequing,7.94
1114,1114,1,2016-06-17,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1115,1115,1,2016-06-17,Payment | WWW PAYMENT - 0656 EASTLINK,,112.64,1,Internet,Chequing,112.64
1116,1116,1,2016-06-17,BAR STILLWELL HALIFAX NS,,9.6,1,Bar,Visa,9.6
1117,1117,1,2016-06-17,WWW.STEAMPOWERED.COM LUXEMBOURG,,21.99,1,Games,Visa,21.99
1118,1118,1,2016-06-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1119,1119,1,2016-06-18,STEAMGAMES.COM 425-952-2985,,19.49,1,Games,Visa,19.49
1120,1120,1,2016-06-19,TABOO NIGHTCLUB HALIFAX NS,,37.5,1,Bar,Visa,37.5
1121,1121,1,2016-06-19,MIDTOWN BOOMERS TAVER HALIFAX NS,,11,1,Bar,Visa,11
1122,1122,1,2016-06-19,JOHNNY K'S AUTHENTIC DONAHALIFAX NS,,12.4,1,Bar,Visa,12.4
1123,1123,1,2016-06-20,BAR STILLWELL | IDP PURCHASE - 3294,,9.6,1,Bar,Chequing,9.6
1124,1124,1,2016-06-20,KRAVE BURGER | IDP PURCHASE - 4101,,12.17,1,Fast Food,Chequing,12.17
1125,1125,1,2016-06-20,PAVIA - ESPRESS | IDP PURCHASE - 8704,,14.46,1,Fast Food,Chequing,14.46
1126,1126,1,2016-06-20,MANHATTAN PIZZA | IDP PURCHASE - 7188,,18.5,1,Delivery,Chequing,18.5
1127,1127,1,2016-06-20,Withdrawal | PTB WD --- HA807335,,20,1,Other Leisure,Chequing,20
1128,1128,1,2016-06-20,C-IDP PURCHASE-3257 | STARBUCKS #4085,,5.46,1,Fast Food,Chequing,5.46
1129,1129,1,2016-06-20,C-IDP PURCHASE-3884 | SUBWAY # 11244,,7.48,1,Lunch,Chequing,7.48
1130,1130,1,2016-06-20,Transfer | WWW TRANSFER - 4061,,437.11,1,Transfer,Chequing,437.11
1131,1131,1,2016-06-18,PAYMENT - THANK YOU / PAIEMENT - MERCI,,437.11,1,Visa,Transfer,437.11
1132,1132,1,2016-06-21,MCDONALD'S #40487 HALIFAX NS,,8.61,1,Lunch,Visa,8.61
1133,1133,1,2016-06-22,KRAVE BURGER | IDP PURCHASE - 5126,,12.4,1,Lunch,Chequing,12.4
1134,1134,1,2016-06-22,Email Trfs | INTERAC E-TRF- 9104 (CPA Pub Crawl Fee),,20,1,Other Leisure,Chequing,20
1135,1135,1,2016-06-22,C-IDP PURCHASE-0048 | SOBEYS #574,,8.99,1,Food,Chequing,8.99
1136,1136,1,2016-06-23,WWW TFR MIN0-07489,,1466.25,1,Transfer,Student Credit,1466.25
1137,1137,1,2016-06-23,Transfer | WWW TRANSFER - 7489,,1466.25,1,Chequing,Transfer,1466.25
1138,1138,1,2016-06-23,Payment | WWW PAYMENT - 0121 CPA ATLANTIC (Capstone 2),,1466.25,1,Uncategorized,Chequing,1466.25
1139,1139,1,2016-06-23,SQ *DAVE'S LOBSTER Halifax NS,,12.65,1,Lunch,Visa,12.65
1140,1140,1,2016-06-24,KRAVE BURGER HALIFAX NS,,12.4,1,Lunch,Visa,12.4
1141,1141,1,2016-06-24,NSLC #2805 DARTMOUTH NS,,32.48,1,Liquor,Visa,32.48
1142,1142,1,2016-06-25,HUMBLE PIE KITCHEN DARTMOUTH NS | (With Jeremy),,10,1,Fast Food,Visa,10
1143,1143,1,2016-06-25,MCDONALD'S #20670 DARTMOUTH NS,,13.55,1,Fast Food,Visa,13.55
1144,1144,1,2016-06-25,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1145,1145,1,2016-06-26,KRAVE BURGER HALIFAX NS,,13.4,1,Lunch,Visa,13.4
1146,1146,1,2016-06-26,WWW.STEAMPOWERED.COM LUXEMBOURG,,5.49,1,Games,Visa,5.49
1147,1147,1,2016-06-26,MCDONALD'S #29712 HALIFAX NS,,12.4,1,Fast Food,Visa,12.4
1148,1148,1,2016-06-27,SOBEYS 574 QPS HALIFAX NS,,42.95,1,Food,Visa,42.95
1149,1149,1,2016-06-27,ELLE'S BISTRO HALIFAX NS,,9.19,1,Lunch,Visa,9.19
1150,1150,1,2016-06-28,WAXON WAXBAR SPRING GARDEHALIFAX NS | (Not sure if should be other bills?),,68.77,1,Other Leisure,Visa,68.77
1151,1151,1,2016-06-28,LEMON TREE HOMESTYLE FOODHALIFAX NS,,9.66,1,Lunch,Visa,9.66
1152,1152,1,2016-06-28,PAVIA GALLERY ESPRESSO BAHALIFAX NS,,10.51,1,Lunch,Visa,10.51
1153,1153,1,2016-06-29,CASH WITHDRAWAL | BR TO BR - 0003,,5,1,Other Leisure,Chequing,5
1154,1154,1,2016-06-29,APL* ITUNES.COM/BILL 800-676-2775 ON,,4.59,1,iOS,Visa,4.59
1155,1155,1,2016-06-29,Spotify P004E295C6 Stockholm,,11.49,1,Spotify,Visa,11.49
1156,1156,1,2016-06-30,THAI EXPRESS | IDP PURCHASE - 7633,,10.9,1,Lunch,Chequing,10.9
1157,1157,1,2016-06-30,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1158,1158,1,2016-06-30,Withdrawal | PTB WD --- HA808601,,40,1,Other Leisure,Chequing,40
1159,1159,1,2016-06-30,Payment | WWW PAYMENT - 2474 N.S. POWER IN,,62.99,1,Power,Chequing,62.99
1160,1160,1,2016-06-30,Payment | WWW PAYMENT - 9076 TELUS MOBILIT,,121.24,1,Cellphone,Chequing,121.24
1161,1161,1,2016-06-30,LOAN INTEREST,,46.21,1,Leisure Interest,Chequing,46.21
1162,1162,1,2016-06-30,Transfer | WWW TRANSFER - 8969,,337.89,1,Transfer,Chequing,337.89
1163,1163,1,2016-06-30,PAYMENT - THANK YOU / PAIEMENT - MERCI,,337.89,1,Visa,Transfer,337.89
1164,1164,1,2016-06-30,NSLC #2120 HALIFAX NS,,26.99,1,Liquor,Visa,26.99
1165,1165,1,2016-06-30,INTEREST PAYMENT | 46.21,,0,1,Credit Line,Info,0
1166,1166,1,2016-07-01,DreamHost dh-fee.com 877-8294070 | 14.95 USD @ 1.330400000000,,19.89,1,Other Bills,Visa,19.89
1167,1167,1,2016-07-02,STEAMGAMES.COM 425-952-2985,,19.99,1,Games,Visa,19.99
1168,1168,1,2016-07-03,CORA HALIFAX HALIFAX NS | Went solo),,17.84,1,Restaraunt,Visa,17.84
1169,1169,1,2016-07-03,DAVID'S TEA #033 HALIFAX NS | (Portable tea thermos),,37.61,1,Housewears,Visa,37.61
1170,1170,1,2016-07-04,KRAVE BURGER | IDP PURCHASE - 7292,,18.27,1,Fast Food,Chequing,18.27
1171,1171,1,2016-07-04,DEPOSIT INTEREST,,0.93,1,Savings,Interest,0.93
1172,1172,1,2016-07-04,PAVIA - ESPRESSO BAR &amp; CAHALIFAX NS,,6.39,1,Fast Food,Visa,6.39
1173,1173,1,2016-07-04,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1174,1174,1,2016-07-04,BURRITO JAX HALIFAX NS,,15.35,1,Fast Food,Visa,15.35
1175,1175,1,2016-07-05,GST | CANADA,,66.65,1,Chequing,HST Rebate,66.65
1176,1176,1,2016-07-05,TWO IF BY THE SEA CAFE HALIFAX NS,,3.49,1,Lunch,Visa,3.49
1177,1177,1,2016-07-06,CHEQUE - # 076,,50,1,Home Parking,Chequing,50
1178,1178,1,2016-07-06,CHEQUE - # 068,,875,1,Rent,Chequing,875
1179,1179,1,2016-07-06,SUBWAY # 11244 HALIFAX NS,,7.48,1,Fast Food,Visa,7.48
1180,1180,1,2016-07-06,MANHATTAN PIZZA HALIFAX NS,,10.57,1,Delivery,Visa,10.57
1181,1181,1,2016-07-06,LE CHATEAU #0024 HALIFAX NS | (Purchased a tie and exchanged it for another that cost $22.95 more),,34.49,1,Clothing,Visa,34.49
1182,1182,1,2016-07-07,LE CHATEAU #0024 HALIFAX NS | (Black tie for CPA presentation),,22.95,1,Clothing,Visa,22.95
1183,1183,1,2016-07-07,SMU-LIBRARY HALIFAX NS | (Print credits for CPA Cap 1),,5,1,Education Books,Visa,5
1184,1184,1,2016-07-08,MASSAGE EXPERTS | IDP PURCHASE - 3426 (Massage was $90.85 with $15 tip),,15.85,1,Activities,Chequing,15.85
1185,1185,1,2016-07-07,MANHATTAN PIZZA HALIFAX NS,,19.32,1,Delivery,Visa,19.32
1186,1186,1,2016-07-08,MCDONALD'S #29712 HALIFAX NS,,8.6,1,Fast Food,Visa,8.6
1187,1187,1,2016-07-08,ESSO 6020 YOUNG STREET ESHALIFAX NS,,36.18,1,Fuel,Visa,36.18
1188,1188,1,2016-07-09,Amazon.ca AMAZON.CA ON,,10,1,Marian,Visa,10
1189,1189,1,2016-07-09,DUNCAN'S PUB AMHERST NS | (With brother Ian),,16.74,1,Restaraunt,Visa,16.74
