symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
CAAS,,,19377,,,close,-0.1,-0.026670000000000003,3.65,1537560000605,China Automotive Systems Inc.,3.65,1537560000605,0.01,0.0027400000000000002,3.66,1537563048168,3.77,,,,,,,,,,3.65,Close,"September 21, 2018",1537560000605,6793,3.64,115500615,3.7199999999999998,1537536600638,10.43,3.75,NASDAQ Capital Market,Consumer Cyclical,5.47,3.58,-0.274092680412371
CABO,,,42157,,,close,-5.94,-0.0067,880.06,1537560121546,Cable One Inc.,880.06,1537560121546,0,0,880.06,1537560823886,887.67,,,,,,,,,,880.06,Close,"September 21, 2018",1537560121546,94564,878.71,5019082507,885.59,1537536600156,33.86,886,New York Stock Exchange,Communication Services,899.545,597.4,0.24551363470922202
CAC,,,22162,,,close,0.14,0.00316,44.47,1537560000568,Camden National Corporation,44.47,1537560000568,0,0,44.47,1537562465065,44.52,,,,,,,,,,44.47,Close,"September 21, 2018",1537560000568,113468,44.17,692675793,44.17,1537536600158,14.68,44.33,Nasdaq Global Select,Financial Services,47.86,40.25,0.071282535055651
CACC,,,95085,,,close,6,0.013510000000000001,450,1537560000574,Credit Acceptance Corporation,450,1537560000574,0,0,450,1537561138272,451.8,,,,,,,,,,450,Close,"September 21, 2018",1537560000574,154041,445.57,8689340250,450,1537536600480,19.03,444,Nasdaq Global Select,Financial Services,467.255,268.15,0.382831121017557
CACG,,,18923,,,close,-0.09,-0.00286,31.34,1537560000678,ClearBridge All Cap Growth ETF,31.35,1537560000678,0.08,0.00255,31.42,1536845390583,31.59,,,,,,,,,,31.34,Close,"September 21, 2018",1537560000678,28033,31.34,61110493,31.44,1537543296615,,31.43,NASDAQ Global Market,,31.849,25.84,0.11162546617070701
CACI,,,162974,,,close,1.3,0.007030000000000001,186.35,1537560300540,CACI International Inc. Class A,186.35,1537560300540,0,0,186.35,1537562465032,189.65,,,,,,,,,,186.35,Close,"September 21, 2018",1537560300540,465208,185.05,4603865825,185.1,1537536600104,26.47,185.05,New York Stock Exchange,Technology,200.85,121.6,0.39614666045471403
CADC,,,15094,,,close,-0.1913,-0.04619,3.95,1537560000256,China Advanced Construction Materials Group Inc.,3.95,1537560000256,0.55,0.13924,4.5,1536869615894,4.2,,,,,,,,,,3.95,Close,"September 21, 2018",1537560000256,4131,3.95,18842736,4.2,1537536600389,,4.1413,NASDAQ Capital Market,Basic Materials,10.2,1.6,-0.14846272727272702
CADE,,,1231549,,,close,-0.44,-0.0159,27.23,1537560308310,Cadence Bancorporation Class A,27.23,1537560308310,0,0,27.23,1537562465107,27.75,,,,,,,,,,27.23,Close,"September 21, 2018",1537560308310,5939099,27.13,2277108750,27.62,1537536600107,15.04,27.67,New York Stock Exchange,Financial Services,31.4424,21.7,0.006615621244893
CAE,,,140020,,,close,0.03,0.0014700000000000002,20.43,1537560121361,CAE Inc.,20.43,1537560121361,0.038,0.00186,20.468,1537561282939,20.495,,,,,,,,,,20.43,Close,"September 21, 2018",1537560121361,112390,20.33,5457465757,20.48,1537536706999,26.19,20.4,New York Stock Exchange,Industrials,21.7,16.6,0.10403022795958901
CAF,,,108451,,,close,0.41000000000000003,0.0195,21.44,1537560123040,Morgan Stanley China A Share Fund Inc.,21.44,1537560123040,-0.44,-0.02052,21,1537363779204,21.56,,,,,,,,,,21.44,Close,"September 21, 2018",1537560123040,119511,21.33,469138610,21.39,1537536726633,,21.03,New York Stock Exchange,Financial Services,27.79,20.15,-0.08041603694374401
CAG,,,4356065,,,close,0.27,0.007260000000000001,37.45,1537560120579,ConAgra Brands Inc.,37.45,1537560120579,0.05,0.00134,37.5,1537562593050,37.6,,,,,,,,,,37.45,Close,"September 21, 2018",1537560120579,4084428,37.2,14667114725,37.24,1537536746432,20.13,37.18,New York Stock Exchange,Consumer Defensive,39.43,32.9,0.022451273421235002
CAH,,,3153239,,,close,-0.23,-0.00417,54.94,1537560203354,Cardinal Health Inc.,54.94,1537560203354,0,0,54.94,1537561034961,55.36,,,,,,,,,,54.94,Close,"September 21, 2018",1537560203354,4566280,54.69,16967054821,55.16,1537536694601,10.48,55.17,New York Stock Exchange,Healthcare,75.75,48.14,-0.12045266086743901
CAI,,,133688,,,close,0.17,0.0064600000000000005,26.48,1537560037026,CAI International Inc.,26.48,1537560037026,0,0,26.48,1537562465178,26.76,,,,,,,,,,26.48,Close,"September 21, 2018",1537560037026,246389,25.92,511232863,26.34,1537536600256,7.23,26.31,New York Stock Exchange,Industrials,40.11,19.35,-0.10135671159029601
CAI-A,,,10214,,,close,0.1499,0.005860000000000001,25.7299,1537560181160,CAI International Inc. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,25.729,1537560181160,-0.47990000000000005,-0.01865,25.25,1534968002063,25.73,,,,,,,,,,25.7299,Close,"September 21, 2018",1537560181160,8535,25.631,0,25.7,1537363846682,,25.58,New York Stock Exchange,Industrials,25.75,24.4068,0.05179089430894301
CAI-B,,,31474,,,close,0.08,0.0031300000000000004,25.63,1537560123820,CAI International Inc. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,25.63,1537560123820,,,,,25.63,,,,,,,,,,25.63,Close,"September 21, 2018",1537560123820,14373,25.56,0,25.64,1537363800301,,25.55,New York Stock Exchange,Industrials,25.65,24.55,0.032447269076305005
CAJ,,,263034,,,close,0.01,0.00032,31.68,1537560122092,Canon Inc. American Depositary Shares,31.68,1537560122092,0,0,31.68,1537561901479,31.78,,,,,,,,,,31.68,Close,"September 21, 2018",1537560122092,156099,31.65,34206577448,31.67,1537536600152,13.83,31.67,New York Stock Exchange,Industrials,40.67,30.14,-0.138215837235483
CAKE,,,549760,,,close,-0.87,-0.016360000000000003,52.32,1537560000727,The Cheesecake Factory Incorporated,52.32,1537560000727,0,0,52.32,1537562465201,53.57,,,,,,,,,,52.32,Close,"September 21, 2018",1537560000727,895384,52.31,2397815764,53.19,1537536600346,22.75,53.19,Nasdaq Global Select,Consumer Cyclical,60.1862,40.301,0.06394873043076
CAL,,,388067,,,close,-0.25,-0.0071,34.97,1537560177880,Caleres Inc.,34.97,1537560177880,0,0,34.97,1537562465363,35.71,,,,,,,,,,34.97,Close,"September 21, 2018",1537560177880,814128,34.8,1510681095,35.22,1537536600303,17.31,35.22,New York Stock Exchange,Consumer Cyclical,41.09,26.54,0.041375108835134004
CALA,,,316938,,,close,0.15,0.03125,4.95,1537560000478,Calithera Biosciences Inc.,4.95,1537560000478,0,0,4.95,1537562465231,5,,,,,,,,,,4.95,Close,"September 21, 2018",1537560000478,692698,4.7,178137526,4.75,1537536600378,-5.27,4.8,Nasdaq Global Select,Healthcare,18.35,4.05,-0.41257022471910104
CALF,,,7335,,,close,-0.07,-0.00238,29.35,1537560000000,Pacer US Small Cap Cash Cows 100,29.38,1537560000431,0.879,0.02995,30.229,1534968762743,29.45,,,,,,,,,,29.35,Close,"September 21, 2018",1537560000000,4868,29.35,24947500,29.42,1537536600000,,29.42,Cboe Global Markets EDGX,,32.4,23.9,0.11608592966049701
CALL,,,73398,,,close,-0.05,-0.00585,8.5,1537560000406,magicJack VocalTec Ltd,8.5,1537560000406,0.15,0.017650000000000002,8.65,1536091393289,8.558,,,,,,,,,,8.5,Close,"September 21, 2018",1537560000406,83976,8.475,137746121,8.55,1537536600429,,8.55,NASDAQ Global Market,Communication Services,8.7,5.55,6.7159763313e-05
CALM,,,315793,,,close,-0.55,-0.01098,49.55,1537560000428,Cal-Maine Foods Inc.,49.55,1537560000428,0,0,49.55,1537562465269,50.367,,,,,,,,,,49.55,Close,"September 21, 2018",1537560000428,329682,48.9,2409642316,50.1,1537536600634,-247.75,50.1,Nasdaq Global Select,Consumer Defensive,52.3,38.51,0.137206768624724
CALX,,,230349,,,close,0,0,8.15,1537560122483,Calix Inc,8.15,1537560122483,0,0,8.15,1537562465322,8.25,,,,,,,,,,8.15,Close,"September 21, 2018",1537560122483,251066,8.1,432595782,8.1,1537536609318,-9.7,8.15,New York Stock Exchange,Technology,9.05,4.8,0.40517241379310304
CAMP,,,313015,,,close,0.05,0.00222,22.62,1537560000628,CalAmp Corp.,22.62,1537560000628,0,0,22.62,1537562465393,22.65,,,,,,,,,,22.62,Close,"September 21, 2018",1537560000628,617453,22.28,798065472,22.57,1537536600724,25.42,22.57,Nasdaq Global Select,Technology,25.45,19.31,0.041742058823529
CAMT,,,307731,,,close,-0.07,-0.008530000000000001,8.14,1537560000499,Camtek Ltd.,8.14,1537560000499,-0.01,-0.0012300000000000002,8.13,1537560438423,8.19,,,,,,,,,,8.14,Close,"September 21, 2018",1537560000499,93346,8.07,294636962,8.18,1537536600315,20.35,8.21,NASDAQ Global Market,Technology,11.11,4.7,0.43166815994338303
CANE,,,65793,,,close,0.05,0.0072900000000000005,6.91,1537560000250,Teucrium Sugar Fund ETV,6.909,1537560600001,-0.02,-0.00289,6.89,1537562493000,6.98,,,,,,,,,,6.91,Close,"September 21, 2018",1537560000250,90529,6.88,15029278,6.97,1537539675050,,6.86,NYSE Arca,,10,6.5115,-0.293883139158576
CANF,,,65772,,,close,-0.065,-0.048690000000000004,1.27,1537560000131,Can-Fite Biopharma Ltd Sponsored ADR (Israel),1.27,1537560600001,0.08,0.06299,1.35,1536698905832,1.321,,,,,,,,,,1.27,Close,"September 21, 2018",1537560000131,27624,1.27,25630054,1.31,1537539022817,-4.88,1.335,NYSE American,Healthcare,2.75,1.12,-0.257412741433021
CANG,,,14944,,,close,-0.0716,-0.008140000000000001,8.723,1537562700016,Cango Inc. American Depositary Shares each representing two (2) Class A,8.8,1537562700016,-1.223,-0.14020000000000002,7.5,1536843579863,8.8,,,,,,,,,,8.723,Close,"September 21, 2018",1537562700016,1946,8.7,1318088444,8.8,1537537185026,,8.7946,New York Stock Exchange,Technology,13.9,8.2,-0.311414760383386
CAPE,,,2594,,,close,0.0621,0.00047000000000000004,132.78,1537560000157,Barclays ETN Schiller CAPE,132.633,1537560600001,,,,,133.203,,,,,,,,,,132.78,Close,"September 21, 2018",1537560000157,7768,132.741,115916940,133,1537540086930,,132.7179,NYSE Arca,,133.2034,108.72,0.133086242866769
CAPL,,,43690,,,close,0.03,0.0016600000000000002,18.11,1537560121226,CrossAmerica Partners LP representing limited partner interests,18.11,1537560121226,0.29,0.01601,18.4,1537191000004,18.29,,,,,,,,,,18.11,Close,"September 21, 2018",1537560121226,24638,18,623592025,18.08,1537536600107,181.1,18.08,New York Stock Exchange,Energy,27.75,15.5,-0.17869383731087202
CAPR,,,106020,,,close,-0.04,-0.035710000000000006,1.08,1537560000696,Capricor Therapeutics Inc.,1.08,1537560000696,-0.03,-0.027780000000000003,1.05,1537560607388,1.1400000000000001,,,,,,,,,,1.08,Close,"September 21, 2018",1537560000696,182659,1.06,33208782,1.12,1537536600699,-2.12,1.12,NASDAQ Capital Market,Healthcare,4.25,0.97,-0.34781191082802504
CAR,,,1740665,,,close,-0.42,-0.012230000000000001,33.92,1537560000629,Avis Budget Group Inc.,33.92,1537560000629,0,0,33.92,1537562465807,34.45,,,,,,,,,,33.92,Close,"September 21, 2018",1537560000629,2279438,33.77,2686267603,34.33,1537536600524,10.04,34.34,Nasdaq Global Select,Industrials,50.88,29.94,-0.24878187936079202
CARA,,,737006,,,close,-0.74,-0.030940000000000002,23.18,1537560000682,Cara Therapeutics Inc.,23.18,1537560000682,0.8200000000000001,0.03538,24,1537563301832,24.3,,,,,,,,,,23.18,Close,"September 21, 2018",1537560000682,2187680,23,910752956,24.3,1537536600487,-12.6,23.92,NASDAQ Global Market,Healthcare,24.3,11.11,0.7743559501557631
CARB,,,356359,,,close,-2.3,-0.058600000000000006,36.95,1537560000590,Carbonite Inc.,36.95,1537560000590,0,0,36.95,1537562465715,40.3,,,,,,,,,,36.95,Close,"September 21, 2018",1537560000590,1601280,36.7,1242032016,39.25,1537536600749,45.62,39.25,NASDAQ Global Market,Technology,43.625,19.95,0.404766336633663
CARG,,,934728,,,close,-0.38,-0.0073100000000000005,51.62,1537560000215,CarGurus Inc.,51.62,1537560000215,0,0,51.62,1537562465734,52.24,,,,,,,,,,51.62,Close,"September 21, 2018",1537560000215,2070124,50.97,5650562910,52.07,1537536600393,516.2,52,Nasdaq Global Select,Technology,56.17,25.85,0.705932615333554
CARO,,,74845,,,close,0.17,0.0043,39.73,1537560000255,Carolina Financial Corporation,39.73,1537560000255,0,0,39.73,1537562465775,39.94,,,,,,,,,,39.73,Close,"September 21, 2018",1537560000255,394797,38.95,898349452,39.54,1537536600791,15.83,39.56,NASDAQ Capital Market,Financial Services,45.58,31.6,0.081376143563161
CARS,,,713085,,,close,0.77,0.029970000000000004,26.46,1537560229893,Cars.com Inc.,26.46,1537560229893,0,0,26.46,1537562465787,26.93,,,,,,,,,,26.46,Close,"September 21, 2018",1537560229893,3059105,25.56,1845126104,25.67,1537536722770,14.95,25.69,New York Stock Exchange,Consumer Cyclical,32.94,20.94,-0.057301472921697
CART,,,6773,,,close,0,0,8.27,1537560000677,Carolina Trust BancShares Inc.,8.27,1537560000677,0,0,8.27,1537473609957,8.45,,,,,,,,,,8.27,Close,"September 21, 2018",1537560000677,18446,8.27,59188282,8.43,1537544164642,,8.27,NASDAQ Capital Market,Financial Services,9.9999,7.4,-0.13403141361256501
CARV,,,37574,,,close,0.3799,0.08518,4.84,1537560000694,Carver Bancorp Inc.,4.84,1537560000694,0,0,4.84,1537562481832,4.86,,,,,,,,,,4.84,Close,"September 21, 2018",1537560000694,12810,4.3,17081933,4.42,1537536600118,,4.4601,NASDAQ Capital Market,Financial Services,11.94,2.01,0.845179999999999
CARZ,,,3368,,,close,0.1501,0.004,37.64,1537560000489,First Trust NASDAQ Global Auto Index Fund,37.65,1537560000489,-1.67,-0.04437000000000001,35.97,1537214400278,37.77,,,,,,,,,,37.64,Close,"September 21, 2018",1537560000489,7758,37.64,18820075,37.65,1537536600233,,37.4899,NASDAQ Global Market,,45,34.87,-0.09667258413274801
CASA,,,1075414,,,close,-0.12,-0.007350000000000001,16.21,1537560000587,Casa Systems Inc.,16.21,1537560000587,0,0,16.21,1537562480000,16.51,,,,,,,,,,16.21,Close,"September 21, 2018",1537560000587,3087686,16.18,1399576555,16.33,1537536600407,16.71,16.33,Nasdaq Global Select,Technology,34.21,11.26,-0.13349555256064602
CASH,,,75003,,,close,-1,-0.01186,83.3,1537560000489,Meta Financial Group Inc.,83.3,1537560000489,0,0,83.3,1537562465858,84.5,,,,,,,,,,83.3,Close,"September 21, 2018",1537560000489,125524,82.55,1087874843,84.3,1537536600635,12.16,84.3,Nasdaq Global Select,Financial Services,117.975,73.3,-0.108714494910726
CASI,,,316093,,,close,0.01,0.00176,5.7,1537560000451,CASI Pharmaceuticals Inc.,5.7,1537560000451,0,0,5.7,1537562471000,5.73,,,,,,,,,,5.7,Close,"September 21, 2018",1537560000451,857955,5.41,493570119,5.67,1537536600544,-24.78,5.69,NASDAQ Capital Market,Healthcare,8.8916,1.6884000000000001,0.59393877094972
CASM,,,138813,,,close,0.005,0.00253,1.98,1537560000553,CAS Medical Systems Inc.,1.98,1537560000553,0,0,1.98,1537562955282,1.99,,,,,,,,,,1.98,Close,"September 21, 2018",1537560000553,51847,1.9340000000000002,56932696,1.99,1537536600491,-8.61,1.975,NASDAQ Capital Market,Healthcare,2.7,0.59,1.7223102197802191
CASS,,,24225,,,close,-0.29,-0.004370000000000001,66.11,1537560000266,Cass Information Systems Inc,66.11,1537560000266,0,0,66.11,1537562465940,67.815,,,,,,,,,,66.11,Close,"September 21, 2018",1537560000266,85227,65.82,812784238,66.42,1537536600396,,66.4,Nasdaq Global Select,Industrials,74.49,54.37,0.13806154223938
CASY,,,411163,,,close,0.61,0.00476,128.88,1537560000571,Caseys General Stores Inc.,128.88,1537560000571,0,0,128.88,1537561138372,129.2,,,,,,,,,,128.88,Close,"September 21, 2018",1537560000571,700206,127.6,4716411930,127.68,1537536600139,31.59,128.27,Nasdaq Global Select,Consumer Defensive,130.5,90.415,0.160059380129173
CAT,,,4370832,,,close,0.38,0.0024400000000000003,156.38,1537560026581,Caterpillar Inc.,156.38,1537560026581,-0.01,-6.000000000000001e-05,156.37,1537563548732,157.29,,,,,,,,,,156.38,Close,"September 21, 2018",1537560026581,5848199,154.8,92940604175,156.5,1537536639531,15.8,156,New York Stock Exchange,Industrials,173.24,123.62,0.014061550812344002
CATB,,,1068501,,,close,0.01399,0.01686,0.844,1537560000223,Catabasis Pharmaceuticals Inc.,0.844,1537560000223,-0.0412,-0.04882,0.8028000000000001,1537562967901,0.844,,,,,,,,,,0.844,Close,"September 21, 2018",1537560000223,1125227,0.79,59956426,0.8300000000000001,1537536600303,-0.81,0.83001,NASDAQ Global Market,Healthcare,3.7800000000000002,0.61,-0.42787684210526306
CATC,,,4806,,,close,0.98,0.011370000000000002,87.18,1537560000811,Cambridge Bancorp,87.18,1537560000811,0,0,87.18,1537562465967,87.18,,,,,,,,,,87.18,Close,"September 21, 2018",1537560000811,15043,85.894,357817146,86.14,1537536600526,,86.2,NASDAQ Capital Market,Financial Services,95.055,69.11,0.159791414542192
CATH,,,12886,,,close,-0.02,-0.00055,36.41,1537560000575,Global X S&P 500 Catholic Values ETF,36.44,1537560000575,-0.35000000000000003,-0.00961,36.06,1537358541028,36.5,,,,,,,,,,36.41,Close,"September 21, 2018",1537560000575,4154,36.4,0,36.63,1537536600230,,36.43,NASDAQ Global Market,,36.5,30.74,0.098453923936009
CATM,,,616861,,,close,0.04,0.00125,31.94,1537560000859,Cardtronics plc,31.94,1537560000859,0,0,31.94,1537562465993,32.44,,,,,,,,,,31.94,Close,"September 21, 2018",1537560000859,2621785,31.46,1472099556,31.79,1537536600308,12.62,31.9,Nasdaq Global Select,Industrials,39.1,15.8,0.5785339506172841
CATO,,,336749,,,close,-0.12,-0.005880000000000001,20.29,1537560163095,Cato Corporation (The) Class A,20.29,1537560163095,0,0,20.29,1537562466019,20.78,,,,,,,,,,20.29,Close,"September 21, 2018",1537560163095,807032,20.29,500609286,20.46,1537536600305,,20.41,New York Stock Exchange,Consumer Cyclical,26.88,10.76,0.317306080786738
CATS,,,82441,,,close,-1.29,-0.09893,11.75,1537560000520,Catasys Inc.,11.75,1537560000520,-0.25,-0.02128,11.5,1537561928725,13.04,,,,,,,,,,11.75,Close,"September 21, 2018",1537560000520,210433,11.5,186979759,13,1537536600696,-13.2,13.04,NASDAQ Capital Market,Healthcare,14.2899,3.3,2.02607
CATY,,,299575,,,close,-0.30000000000000004,-0.00693,42.96,1537560000451,Cathay General Bancorp,42.96,1537560000451,0,0,42.96,1537562466032,43.45,,,,,,,,,,42.96,Close,"September 21, 2018",1537560000451,773473,42.88,3490745216,43.09,1537536600751,14.56,43.26,Nasdaq Global Select,Financial Services,45.59,37.55,0.017901162882790003
CATYW,,,186,,,close,-0.4,-0.017570000000000002,22.37,1534276800462,Cathay General Bancorp Warrant,22.37,1534276800462,,,,,22.43,,,,,,,,,,22.37,Close,"August 14, 2018",1534276800462,5575,22.37,0,22.39,1534261746167,,22.77,Nasdaq Global Select,Financial Services,24.59,20.23,-0.010366037820801002
CAW,,,3931,,,close,0.25,0.09434000000000001,2.9,1537560000093,CCA Industries Inc.,2.9,1537560600002,-0.2,-0.06897,2.7,1537473613279,2.9,,,,,,,,,,2.9,Close,"September 21, 2018",1537560000093,22330,2.7,21624384,2.75,1537536600040,,2.65,NYSE American,Consumer Defensive,3.452,2.3,0.029823870967741
CB,,,1272770,,,close,-0.14,-0.001,139.86,1537560049985,Chubb Limited,139.86,1537560049985,0,0,139.86,1537561282942,140.465,,,,,,,,,,139.86,Close,"September 21, 2018",1537560049985,2003929,139.09,64791392132,140.28,1537536673899,17.35,140,New York Stock Exchange,Financial Services,157.5,123.9626,-0.002086334681073
CBA,,,173530,,,close,0.01,0.00126,7.95,1537560122587,ClearBridge American Energy MLP Fund Inc.,7.95,1537560122587,-0.05,-0.0062900000000000005,7.9,1537361944023,7.975,,,,,,,,,,7.95,Close,"September 21, 2018",1537560122587,116994,7.92,465812752,7.92,1537536609485,,7.94,New York Stock Exchange,Financial Services,9.58,6.531,-0.004107263446308
CBAK,,,37591,,,close,-0.04999000000000001,-0.06943,0.6700100000000001,1537560000563,CBAK Energy Technology Inc.,0.71,1537560000563,0.029990000000000003,0.04476,0.7000000000000001,1537301712492,0.7167,,,,,,,,,,0.6700100000000001,Close,"September 21, 2018",1537560000563,10488,0.6531,17854077,0.68,1537536600644,,0.72,NASDAQ Global Market,Technology,2.35,0.490127,-0.631543587347232
CBAN,,,5961,,,close,0.4,0.0221,18.5,1537560000052,Colony Bankcorp Inc.,18.5,1537560000052,-1.3,-0.07027,17.2,1534536003430,18.5,,,,,,,,,,18.5,Close,"September 21, 2018",1537560000052,4068,18.5,156126273,18.35,1537536600574,,18.1,NASDAQ Global Market,Financial Services,19.5,13,0.31897138540914505
CBAY,,,457186,,,close,-0.68,-0.05634,11.39,1537560000280,CymaBay Therapeutics Inc.,11.39,1537560000280,0,0,11.39,1537562466049,12.11,,,,,,,,,,11.39,Close,"September 21, 2018",1537560000280,1297666,11.37,672611369,12.07,1537536600240,-12.12,12.07,Nasdaq Global Select,Healthcare,15.59,7.36,0.20921555555555502
CBB,,,347937,,,close,-0.05,-0.00333,14.95,1537560058850,Cincinnati Bell Inc.,14.95,1537560058850,0,0,14.95,1537562466093,15.3,,,,,,,,,,14.95,Close,"September 21, 2018",1537560058850,716977,14.825,749849662,15,1537536609340,-28.21,15,New York Stock Exchange,Communication Services,22.2,9.9,-0.29647420803782504
CBB-B,,,2742,,,close,-0.6000000000000001,-0.012220000000000002,48.5,1537562700004,Cincinnati Bell Inc. Preferred Stock,48.5,1537562700004,0.8150000000000001,0.016800000000000002,49.315,1531425976549,49,,,,,,,,,,48.5,Close,"September 21, 2018",1537562700004,2569,48.5,0,48.82,1537191033845,,49.1,New York Stock Exchange,Communication Services,51.8,47.56,-0.009225492687446001
